city,country,population,gdp_raw,year,currency,gdp_type,geo_level,usd_exchange_rate,fx_year,gdp_usd,source_url,search_engine,source_tier,source_tier_label,source_domain,source_organization,method,evidence_text,evidence_path,weighted_quality_score,status,failure_reasons,llm_used,llm_attempted,model_name
Gaborone,Botswana,421907,,,,,,,,,https://www.facebook.com/cgtnafrica/posts/botswanas-gross-domestic-product-gdp-decreased-53-percent-in-the-second-quarter-/1259419362891112/,tavily,3,tier3_general,facebook.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Gaborone,Botswana,421907,,,,,,,,,https://dailynews.gov.bw/news-detail/83812,tavily,3,tier3_general,dailynews.gov.bw,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Gaborone,Botswana,421907,,,,,,,,,https://www.facebook.com/groups/2375007625971116/posts/2959970030808203/,tavily,3,tier3_general,facebook.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Gaborone,Botswana,421907,,,,,,,,,https://statsbots.org.bw/sites/default/files/Gross%20Domestic%20Product%20Second%20Quarter%20%202024.pdf,tavily,3,tier3_general,statsbots.org.bw,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Gaborone,Botswana,421907,,,,,,,,,https://www.bis.org/review/r240326b.pdf,tavily,3,tier3_general,bis.org,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Gaborone,Botswana,421907,,,,,,,,,https://www.bankofbotswana.bw/sites/default/files/publications/Monetary%20Policy%20Report%20-%20August%202024.pdf,tavily,3,tier3_general,bankofbotswana.bw,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Gaborone,Botswana,421907,,,,,,,,,https://tradingeconomics.com/gabon/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Gaborone,Botswana,421907,,,,,,,,,https://www.statista.com/statistics/526882/gross-domestic-product-gdp-in-gabon/?srsltid=AfmBOooenV3_7T2ThzvfK5XeBdbYZFEnDxqJ5x6CWFPhaAAJ00vLTaTK,tavily,3,tier3_general,statista.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://documents1.worldbank.org/curated/en/099082124173024196/pdf/BOSIB-8d3c5a35-f193-43ea-a897-177991415933.pdf,tavily,1,tier1_official,documents1.worldbank.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://www.bea.gov/news/2026/gross-domestic-product-county-and-personal-income-county-2024,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://www.bea.gov/news/2024/gross-domestic-product-state-and-personal-income-state-2nd-quarter-2024,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://www.ceicdata.com/en/brazil/passenger-traffic-by-airport-boarded--landed-in-the-month/passenger-traffic-ilheus-boarded--landed-in-the-month-regular-transportation-cabotage-passenger,tavily,3,tier3_general,ceicdata.com,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Ilheus,Brazil,159923,,,,,,,,,https://www.argusmedia.com/ja/news-and-insights/latest-market-news/2665610-brazil-s-gdp-growth-accelerates-to-3.4pc-in-2024,tavily,3,tier3_general,argusmedia.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://metroverse.hks.harvard.edu/city/3448/overview,tavily,3,tier3_general,metroverse.hks.harvard.edu,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://www.ibge.gov.br/en/cities-and-states/ba/ilheus.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Ilheus,Brazil,159923,,,,,,,,,https://www.worldeconomics.com/GrossDomesticProduct/Current-GDP/Brazil.aspx,tavily,3,tier3_general,worldeconomics.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.worldeconomics.com/GrossDomesticProduct/Current-GDP/Brazil.aspx;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,,,,,,,,,https://en.wikipedia.org/wiki/Economy_of_Brazil,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ilheus,Brazil,159923,1648893908.1870642,2024.0,USD,,,1.0,2024.0,1648893908.1870642,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=159923",fallback:country_gdp_per_capita*population,5.324,inReview,,False,,
Jequie,Brazil,156126,,,,,,,,,https://www.bea.gov/data/gdp/gross-domestic-product,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.bea.gov/news/2024/gross-domestic-product-state-and-personal-income-state-3rd-quarter-2024,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.bea.gov/news/2026/gross-domestic-product-county-and-personal-income-county-2024,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.bea.gov/sites/default/files/2025-03/stgdppi4q24-a2024.pdf,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://metroverse.hks.harvard.edu/city/1407/overview,tavily,3,tier3_general,metroverse.hks.harvard.edu,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.usmayors.org/wp-content/uploads/2025/06/USCM-Metro-Economies-Annual-Report-and-Forecast_June-2025.pdf,tavily,3,tier3_general,usmayors.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.focus-economics.com/countries/brazil/news/gdp/brazil-national-accounts-07-03-2025-high-interest-rates-stop-economy-in-its-tracks-in-q4/,tavily,3,tier3_general,focus-economics.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.focus-economics.com/countries/brazil/news/gdp/brazil-national-accounts-07-03-2025-high-interest-rates-stop-economy-in-its-tracks-in-q4/;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.worldeconomics.com/GDP/Brazil.aspx,tavily,3,tier3_general,worldeconomics.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.worldeconomics.com/GDP/Brazil.aspx;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,,,,,,,,,https://www.focus-economics.com/country-indicator/brazil/gdp/,tavily,3,tier3_general,focus-economics.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.focus-economics.com/country-indicator/brazil/gdp/;llm_skipped_city_not_in_content,False,False,
Jequie,Brazil,156126,1609744754.0979946,2024.0,USD,,,1.0,2024.0,1609744754.0979946,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=156126",fallback:country_gdp_per_capita*population,5.324,inReview,,False,,
Palmas,Brazil,306296,,,,,,,,,https://ec.europa.eu/eurostat/databrowser/view/met_10r_3gdp/default/table?lang=en,tavily,1,tier1_official,ec.europa.eu,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,,,,,,,,,https://www.bea.gov/news/2026/gross-domestic-product-county-and-personal-income-county-2024,tavily,1,tier1_official,bea.gov,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,,,,,,,,,https://www.imf.org/en/news/articles/2024/07/11/pr24268-brazil-imf-exec-board-concludes-2024-art-iv-consult,tavily,1,tier1_official,imf.org,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.imf.org/en/news/articles/2024/07/11/pr24268-brazil-imf-exec-board-concludes-2024-art-iv-consult;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,16562.0,2021.0,EUR,Nominal,Metro,,2021.0,,https://en.wikipedia.org/wiki/List_of_EU_metropolitan_regions_by_GDP,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,"159 Las Palmas 16,562 Spain || GDP (mil. €) :: 16,562","table:0,159,2",3.286,failed,value_missing;fx_missing_exchange_rate;fx_missing_usd_value,False,False,
Palmas,Brazil,306296,,,,,,,,,https://en.wikipedia.org/wiki/Las_Palmas,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Palmas,Brazil,306296,,,,,,,,,https://www.usmayors.org/wp-content/uploads/2025/06/USCM-Metro-Economies-Annual-Report-and-Forecast_June-2025.pdf,tavily,3,tier3_general,usmayors.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,,,,,,,,,https://www.ine.es/dyngs/Prensa/en/avCRE2024.htm?print=1,tavily,3,tier3_general,ine.es,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,,,,,,,,,https://static.poder360.com.br/2024/05/oxford-economics-cidades-mai2024.pdf,tavily,3,tier3_general,static.poder360.com.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,8108595000.0,2016.0,BRL,Nominal,City Proper,,2016.0,,https://www.ceicdata.com/en/brazil/sna-2008-gross-domestic-product-by-municipality-current-price-north-tocantins/gross-domestic-product-north-tocantins-palmas,tavily,3,tier3_general,ceicdata.com,,direct_parser,"Brazil Gross Domestic Product (GDP): North: Tocantins: Palmas (BRL mn) 8,108.595 2016 yearly 2002 - 2016 || Related indicators :: Brazil Gross Domestic Product (GDP): North: Tocantins: Palmas (BRL mn)","table:1,1,0",4.016,failed,value_missing;fx_missing_exchange_rate;fx_missing_usd_value,False,False,
Palmas,Brazil,306296,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Palmas,Brazil,306296,3158079879.0797133,2024.0,USD,,,1.0,2024.0,3158079879.0797133,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=306296",fallback:country_gdp_per_capita*population,5.324,inReview,,False,,
Florianopolis,Brazil,508826,,,,,,,,,https://documents1.worldbank.org/curated/en/099022725161517501/pdf/P504253-d49db07c-8906-43ba-b8e9-7f55c3997fa7.pdf,tavily,1,tier1_official,documents1.worldbank.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://tiinside.com.br/en/13/03/2025/tecnologia-atinge-25-do-pib-de-florianopolis-com-r12-bilhoes-de-faturamento/,tavily,3,tier3_general,tiinside.com.br,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Florianopolis,Brazil,508826,,,,,,,,,https://www.ceicdata.com/en/brazil/population-literate-by-municipality-south-santa-catarina-florianopolis/population-literate-south-santa-catarina-florianopolis,tavily,3,tier3_general,ceicdata.com,,direct_parser,,,,failed,extraction_no_fact;llm_no_fact,False,True,
Florianopolis,Brazil,508826,,,,,,,,,https://agenciadenoticias.ibge.gov.br/en/agencia-news/2184-news-agency/news/42779-gdp-closes-2024-at-3-4-and-has-highest-rate-since-2021,tavily,3,tier3_general,agenciadenoticias.ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://www.globaltenders.com/economy-of-brazil,tavily,3,tier3_general,globaltenders.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://en.wikipedia.org/wiki/Economy_of_Brazil,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://statisticstimes.com/economy/country/brazil-gdp.php,tavily,3,tier3_general,statisticstimes.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://www.ibge.gov.br/en/cities-and-states/sc/florianopolis.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Florianopolis,Brazil,508826,,,,,,,,,https://metroverse.hks.harvard.edu/city/1281/economic-composition,tavily,3,tier3_general,metroverse.hks.harvard.edu,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Florianopolis,Brazil,508826,5246275343.303909,2024.0,USD,,,1.0,2024.0,5246275343.303909,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=508826",fallback:country_gdp_per_capita*population,5.324,inReview,,False,,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://documents1.worldbank.org/curated/en/099031824151014222/pdf/BOSIB1a9c64a780861b8d01b824b30cdb50.pdf,tavily,1,tier1_official,documents1.worldbank.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.wtca.org/world-trade-center-ribeirao-preto,tavily,3,tier3_general,wtca.org,,direct_parser,,,,failed,"extraction_no_fact;fetch_error:HTTPSConnectionPool(host='www.wtca.org', port=443): Max retries exceeded with url: /world-trade-center-ribeirao-preto (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')));llm_skipped_city_not_in_content",False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.ibge.gov.br/en/cities-and-states/sp/ribeirao-preto.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.ibge.gov.br/en/statistics/economic/national-accounts/19567-gross-domestic-product-of-municipalities.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.globaltenders.com/economy-of-brazil,tavily,3,tier3_general,globaltenders.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.scielo.br/j/cm/a/xCwF4Hdzq4ZpKxqNdzY4r6k/?format=pdf&lang=en,tavily,3,tier3_general,scielo.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.direitorp.usp.br/en/about-fdrp/the-city-of-ribeirao-preto/,tavily,3,tier3_general,direitorp.usp.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://grokipedia.com/page/Ribeir%C3%A3o_Preto,tavily,3,tier3_general,grokipedia.com,,direct_parser,,,,failed,extraction_no_fact,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://www.worldeconomics.com/GrossDomesticProduct/Current-GDP/Brazil.aspx,tavily,3,tier3_general,worldeconomics.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:403 Client Error: Forbidden for url: https://www.worldeconomics.com/GrossDomesticProduct/Current-GDP/Brazil.aspx;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Ribeirao Preto,Brazil,711825,7339306454.951801,2024.0,USD,,,1.0,2024.0,7339306454.951801,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=711825",fallback:country_gdp_per_capita*population,5.324,inReview,,False,,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://en.wikipedia.org/wiki/Economy_of_Belo_Horizonte,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://www.facebook.com/groups/cityscapes/posts/2736433943215417/,tavily,3,tier3_general,facebook.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:400 Client Error: Bad Request for url: https://www.facebook.com/groups/cityscapes/posts/2736433943215417/;llm_skipped_city_not_in_content,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://www.ceicdata.com/en/brazil/population-by-states/population-residents-southeast-minas-gerais-metropolitan-region-of-belo-horizonte,tavily,3,tier3_general,ceicdata.com,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://www.ibge.gov.br/en/cities-and-states/mg/belo-horizonte.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://www.prochile.gob.cl/en/prochile-in-your-region-and-in-the-world/prochile-in-the-world/south-america/belo-horizonte-brazil,tavily,3,tier3_general,prochile.gob.cl,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://valorinternational.globo.com/economy/news/2024/12/04/domestic-demand-drives-brazils-gdp-growth-amid-fiscal-uncertainty.ghtml,tavily,3,tier3_general,valorinternational.globo.com,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://www.cc.lu/en/missions/promouvoir-et-developper/country-sheets/brazil,tavily,3,tier3_general,cc.lu,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,88277463000.0,2016.0,BRL,Nominal,City Proper,,2016.0,,https://www.ceicdata.com/en/brazil/sna-2008-gross-domestic-product-by-municipality-current-price-southeast-minas-gerais/gross-domestic-product-southeast-minas-gerais-belo-horizonte,tavily,3,tier3_general,ceicdata.com,,direct_parser,"Brazil Gross Domestic Product (GDP): Southeast: Minas Gerais: Belo Horizonte (BRL mn) 88,277.463 2016 yearly 2002 - 2016 || Related indicators :: Brazil Gross Domestic Product (GDP): Southeast: Minas Gerais: Belo Horizonte (BRL mn)","table:1,1,0",4.016,failed,value_missing;fx_missing_exchange_rate;fx_missing_usd_value,False,False,
Belo Horizonte,Brazil,2722000,,,,,,,,,https://en.wikipedia.org/wiki/Economy_of_Brazil,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact,False,False,
Belo Horizonte,Brazil,2722000,28065314045.416786,2024.0,USD,,,1.0,2024.0,28065314045.416786,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=2722000",fallback:country_gdp_per_capita*population,5.329,inReview,,False,,
Curitiba,Brazil,1963726,,,,,,,,,https://agenciadenoticias.ibge.gov.br/en/agencia-news/2184-news-agency/news/42779-gdp-closes-2024-at-3-4-and-has-highest-rate-since-2021,tavily,3,tier3_general,agenciadenoticias.ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://parana4business.org.br/,tavily,3,tier3_general,parana4business.org.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://en.clickpetroleoegas.com.br/retomada-economica-brasil-esta-entre-os-paises-com-maior-crescimento-do-pib-veja-ranking/,tavily,3,tier3_general,en.clickpetroleoegas.com.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://folhadolitoral.com.br/en/editorias/economia/com-alta-de-411-pib-do-parana-fica-acima-da-media-nacional-no-3o-trimestre-de-2024/,tavily,3,tier3_general,folhadolitoral.com.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,83788904000.0,2016.0,BRL,Nominal,City Proper,,2016.0,,https://www.ceicdata.com/en/brazil/sna-2008-gross-domestic-product-by-municipality-current-price-south-paran/gross-domestic-product-south-paran-curitiba,tavily,3,tier3_general,ceicdata.com,,direct_parser,"Brazil Gross Domestic Product (GDP): South: Paraná: Curitiba (BRL mn) 83,788.904 2016 yearly 2002 - 2016 || Related indicators :: Brazil Gross Domestic Product (GDP): South: Paraná: Curitiba (BRL mn)","table:1,1,0",4.011,failed,value_missing;fx_missing_exchange_rate;fx_missing_usd_value,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://folhadolitoral.com.br/en/editorias/economia/com-crescimento-de-63-em-seis-anos-pib-do-parana-chega-a-r-718-bilhoes/,tavily,3,tier3_general,folhadolitoral.com.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://tradingeconomics.com/brazil/gdp,tavily,3,tier3_general,tradingeconomics.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://parana4business.org.br/regiao-curitiba-rmc,tavily,3,tier3_general,parana4business.org.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://metroverse.hks.harvard.edu/city/1242/economic-composition,tavily,3,tier3_general,metroverse.hks.harvard.edu,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Curitiba,Brazil,1963726,,,,,,,,,https://www.ibge.gov.br/en/cities-and-states/pr/curitiba.html,tavily,3,tier3_general,ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Curitiba,Brazil,1963726,20247092905.639282,2024.0,USD,,,1.0,2024.0,20247092905.639282,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=1963726",fallback:country_gdp_per_capita*population,5.329,inReview,,False,,
Sao Paulo,Brazil,12330000,,,,,,,,,https://www.ceicdata.com/en/brazil/sna-2008-gross-domestic-product-by-municipality-southeast-so-paulo-state-system-of-data-analysis-foundation-annual/gdp-metropolitan-region-of-so-paulo-growth-rate,tavily,3,tier3_general,ceicdata.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://www.instagram.com/p/DSTbGPuDQSp/,tavily,3,tier3_general,instagram.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://x.com/grok/status/1933798767385588035,tavily,3,tier3_general,x.com,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://www.gov.br/g20/en/about-the-g20/host-cities/sao-paulo-sp,tavily,3,tier3_general,gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://www.prochile.gob.cl/en/prochile-in-your-region-and-in-the-world/prochile-in-the-world/south-america/sao-paulo-brazil,tavily,3,tier3_general,prochile.gob.cl,,direct_parser,,,,failed,extraction_no_fact,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://agenciadenoticias.ibge.gov.br/en/agencia-news/2184-news-agency/news/42779-gdp-closes-2024-at-3-4-and-has-highest-rate-since-2021,tavily,3,tier3_general,agenciadenoticias.ibge.gov.br,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://datacommons.org/place/country/BRA,tavily,3,tier3_general,datacommons.org,,direct_parser,,,,failed,extraction_no_fact;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://en.wikipedia.org/wiki/Economy_of_the_state_of_S%C3%A3o_Paulo,tavily,3,tier3_general,en.wikipedia.org,,direct_parser,,,,failed,extraction_no_fact,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://www.facebook.com/groups/cityscapes/posts/2963635750495234/,tavily,3,tier3_general,facebook.com,,direct_parser,,,,failed,extraction_no_fact;fetch_error:400 Client Error: Bad Request for url: https://www.facebook.com/groups/cityscapes/posts/2963635750495234/;llm_skipped_city_not_in_content,False,False,
Sao Paulo,Brazil,12330000,,,,,,,,,https://en.clickpetroleoegas.com.br/de-provincia-esquecida-a-potencia-trilionaria-como-sao-paulo-virou-o-estado-mais-rico-do-brasil-superou-a-argentina-e-gera-sozinho-o-pib-de-10-capitais-juntas-sima00/,tavily,3,tier3_general,en.clickpetroleoegas.com.br,,direct_parser,,,,failed,extraction_no_fact,False,False,
Sao Paulo,Brazil,12330000,127129067663.47868,2024.0,USD,,,1.0,2024.0,127129067663.47868,https://api.worldbank.org/v2/country/BR/indicator/NY.GDP.PCAP.CD?format=json&per_page=60,tavily,1,tier1_official,worldbank.org,World Bank,downscaled_fallback,"fallback: gdp_per_capita=10310.5488778166, population=12330000",fallback:country_gdp_per_capita*population,5.334,inReview,,False,,
